"filename", "language", "Markdown", "C++", "CMake", "JSON", "XML", "PostCSS", "YAML", "Shell Script", "Python", "MS SQL", "HTML", "comment", "blank", "total"
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/CMakePresets.json", "JSON", 0, 0, 0, 146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/ClaimTest.cpp", "C++", 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 142
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/HelperTest.cpp", "C++", 0, 218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24, 244
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/JwksTest.cpp", "C++", 0, 142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 162
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/Keys.cpp", "C++", 0, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 233
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/OpenSSLErrorTest.cpp", "C++", 0, 1238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 136, 1394
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/TestMain.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/TokenFormatTest.cpp", "C++", 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 36
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/TokenTest.cpp", "C++", 0, 767, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 196, 977
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/CMakeLists.txt", "CMake", 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 10
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/base64-is-disabled.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/defaults-enabled.cpp", "C++", 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/libressl-is-used.cpp", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/picojson-is-disabled.cpp", "C++", 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 11
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/cmake/wolfssl-is-used.cpp", "C++", 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 19
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/fuzz/BaseDecodeFuzz.cpp", "C++", 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/fuzz/BaseEncodeFuzz.cpp", "C++", 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 10
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/fuzz/CMakeLists.txt", "CMake", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 25
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/fuzz/TokenDecodeFuzz.cpp", "C++", 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 28
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/traits/BoostJsonTest.cpp", "C++", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 142
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/traits/JsonconsTest.cpp", "C++", 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 148
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/traits/NlohmannTest.cpp", "C++", 0, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 142
"/home/kun/projects/Knot/backend-service/third_party/jwt-cpp/tests/traits/OspJsoncppTest.cpp", "C++", 0, 124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 148
"/home/kun/projects/Knot/backend-service/third_party/stb_image.h", "C++", 0, 5833, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1294, 862, 7989
"/home/kun/projects/Knot/backend-service/third_party/stb_image_resize2.h", "C++", 0, 8246, 0, 0, 0, 0, 0, 0, 0, 0, 0, 992, 1393, 10631
"/home/kun/projects/Knot/backend-service/third_party/stb_image_write.h", "C++", 0, 1242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 315, 168, 1725
"/home/kun/projects/Knot/entry/src/main/resources/base/element/color.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/home/kun/projects/Knot/entry/src/main/resources/base/element/float.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"/home/kun/projects/Knot/entry/src/main/resources/base/element/string.json", "JSON", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 29
"/home/kun/projects/Knot/entry/src/main/resources/base/media/layered_image.json", "JSON", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"/home/kun/projects/Knot/entry/src/main/resources/base/profile/backup_config.json", "JSON", 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
"/home/kun/projects/Knot/entry/src/main/resources/base/profile/main_pages.json", "JSON", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6
"/home/kun/projects/Knot/entry/src/main/resources/dark/element/color.json", "JSON", 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"/home/kun/projects/Knot/rules/rules.md", "Markdown", 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 112
"/home/kun/projects/Knot/需求分析.md", "Markdown", 926, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 188, 1114
"Total", "-", 10213, 38137, 596, 459, 53, 21, 2815, 449, 9, 252, 55, 7721, 10474, 71254
